FraNode,MyNode,nDups,Lon,Lat
338147,2036,3,-107.05642,39.645259
338148,2037,3,-107.055589,40.356324
338149,2038,3,-107.054564,40.357095
338150,2039,3,-107.05314,39.64386
338154,2040,3,-107.045747,40.365522
338182,2041,3,-107.003836,40.483572
338191,2042,3,-106.995514,34.7964
338237,2043,1,-106.950476,39.647016
338273,2044,1,-106.889261,45.116307
338287,2045,2,-106.878077,45.112961
338296,2046,3,-106.859154,34.772914
338317,2047,3,-106.836055,44.8372
338320,2048,3,-106.83058,44.840492
338325,2049,3,-106.826964,44.835863
338330,2050,3,-106.818509,45.025485
338332,2051,1,-106.81693,45.05673
338333,2052,3,-106.81603,45.04541
338334,2053,2,-106.815551,44.995617
338338,2054,3,-106.803999,46.26422
338345,2055,3,-106.80145,46.26131
338349,2056,3,-106.796639,46.264612
338370,2057,1,-106.784888,45.061446
338379,2058,3,-106.773086,34.633811
338382,2059,3,-106.772913,34.63549
338422,2060,3,-106.76664,34.663463
338424,2061,1,-106.766461,34.663197
338429,2062,3,-106.765842,34.667376
338434,2063,3,-106.764428,34.630404
338487,2064,1,-106.704831,39.973401
338493,2065,3,-106.700355,39.969724
338497,2066,3,-106.699164,39.975488
338501,2067,3,-106.698586,34.907204
338506,2068,3,-106.696826,39.959982
338522,2069,3,-106.685476,39.867928
338530,2070,1,-106.669674,37.68289
338727,2071,3,-106.617666,35.175605
338745,2072,2,-106.606648,32.000625
338763,2073,1,-106.598025,35.170194
338796,2074,1,-106.584815,45.817706
338797,2075,1,-106.584443,36.894541
338816,2076,3,-106.564317,31.784044
338826,2077,2,-106.550626,31.80823
338831,2078,2,-106.545734,31.8059
338837,2079,3,-106.539577,34.474067
338847,2080,2,-106.527376,31.787289
338848,2081,2,-106.52711,31.788855
338853,2082,3,-106.525047,41.902736
338856,2083,3,-106.523692,41.908447
338861,2084,3,-106.520653,41.90583
338862,2085,3,-106.520365,31.783119
338863,2086,3,-106.518135,31.779621
338871,2087,3,-106.501971,31.759083
338872,2088,3,-106.500971,31.758648
338881,2089,3,-106.498865,31.756624
338883,2090,2,-106.49853,36.99381
338886,2091,3,-106.498282,36.994129
338904,2092,3,-106.496149,31.75816
338923,2093,3,-106.494383,31.757958
338937,2094,3,-106.491483,41.883562
338938,2095,3,-106.491419,36.998024
338957,2096,3,-106.489166,31.749112
338965,2097,3,-106.48864,31.748467
338973,2098,1,-106.488172,31.747899
338977,2099,3,-106.48688,31.761906
338980,2100,4,-106.486511,31.762172
338983,2101,3,-106.485785,31.762419
338984,2102,3,-106.485299,31.762851
338986,2103,1,-106.484856,31.747746
338991,2104,3,-106.483526,31.748694
339037,2105,3,-106.475292,31.769414
339050,2106,3,-106.473805,31.769707
339051,2107,3,-106.473793,31.770749
339055,2108,3,-106.473386,31.769932
339058,2109,3,-106.473285,31.771032
339061,2110,3,-106.472932,31.771229
339067,2111,4,-106.471883,31.774155
339077,2112,3,-106.469769,31.773487
339079,2113,3,-106.469362,31.772522
339083,2114,3,-106.469041,31.769657
339088,2115,3,-106.467716,31.764665
339089,2116,3,-106.467581,31.761777
339104,2117,3,-106.463983,31.7753
339107,2118,3,-106.462963,31.775243
339111,2119,3,-106.460706,31.77574
339115,2120,3,-106.451556,34.433658
339126,2121,3,-106.440626,31.814723
339130,2122,3,-106.439844,31.817356
339131,2123,3,-106.438609,31.815592
339138,2124,3,-106.430796,31.832324
339144,2125,3,-106.423746,31.828027
339147,2126,3,-106.421914,31.826523
339149,2127,3,-106.421662,31.816627
339185,2128,3,-106.394255,31.760534
339187,2129,3,-106.394089,31.757891
339197,2130,1,-106.392724,31.768076
339295,2131,2,-106.323469,32.001469
339300,2132,2,-106.32234,36.99407
339323,2133,2,-106.298148,36.993894
339327,2134,2,-106.28712,36.99412
339361,2135,3,-106.202706,35.488107
339371,2136,2,-106.179466,36.994362
339395,2137,2,-106.141867,36.994764
339403,2138,3,-106.11467,37.56806
339406,2139,3,-106.11288,37.56892
339407,2140,3,-106.11225,37.56702
339408,2141,3,-106.11173,37.58743
339425,2142,1,-106.10286,37.754935
339429,2143,2,-106.099595,36.994788
339431,2144,1,-106.095835,37.588637
339441,2145,2,-106.08548,36.994887
339445,2146,2,-106.081682,36.994939
339446,2147,1,-106.07953,32.846862
339487,2148,3,-106.009973,37.071772
339491,2149,1,-106.007283,37.071081
339542,2150,1,-105.963571,35.635348
339544,2151,3,-105.962972,32.878879
339624,2152,3,-105.87344,37.46659
339629,2153,3,-105.871933,37.465056
339633,2154,3,-105.869356,37.466574
339834,2155,3,-105.59763,41.30116
339851,2156,1,-105.59072,47.410352
339879,2157,1,-105.53202,44.441363
339900,2158,2,-105.512346,44.437059
339904,2159,1,-105.508223,44.386708
339907,2160,2,-105.502,44.38478
339917,2161,3,-105.493482,41.089862
339939,2162,3,-105.457139,44.40446
339940,2163,3,-105.45671,44.405452
339944,2164,1,-105.447409,44.378207
339945,2165,3,-105.445574,44.382381
339948,2166,2,-105.437776,44.3778
339952,2167,1,-105.429473,48.792261
339954,2168,3,-105.421684,41.082672
339956,2169,3,-105.420367,44.369667
339957,2170,2,-105.418786,44.352392
339958,2171,1,-105.418686,44.356375
339965,2172,3,-105.398863,44.348426
339967,2173,1,-105.397811,44.322963
339982,2174,2,-105.387287,44.327586
339987,2175,1,-105.385641,38.487704
339995,2176,2,-105.367749,43.765529
339998,2177,3,-105.365336,43.77054
340001,2178,1,-105.364244,44.099413
340010,2179,1,-105.362925,43.732401
340013,2180,3,-105.362326,43.628492
340016,2181,3,-105.361463,43.768181
340018,2182,3,-105.361386,43.773189
340020,2183,3,-105.36131,43.734185
340021,2184,3,-105.361257,43.723229
340024,2185,3,-105.357638,31.175957
340025,2186,3,-105.355247,44.321367
340026,2187,1,-105.355128,44.078036
340029,2188,2,-105.352633,44.101574
340030,2189,3,-105.352308,43.728019
340034,2190,1,-105.347043,43.472951
340037,2191,3,-105.344027,44.020054
340040,2192,3,-105.343638,43.957209
340041,2193,3,-105.343632,43.965258
340046,2194,3,-105.342601,44.101638
340048,2195,2,-105.339793,44.07953
340049,2196,3,-105.33885,43.992628
340050,2197,2,-105.338686,44.026886
340051,2198,3,-105.33814,44.019043
340052,2199,3,-105.33757,43.961106
340053,2200,3,-105.337167,44.094719
340054,2201,3,-105.335558,44.077303
340055,2202,3,-105.334962,44.082575
340057,2203,2,-105.334492,43.45308
340058,2204,3,-105.334104,43.449495
340061,2205,1,-105.333447,44.031829
340064,2206,3,-105.329597,44.076883
340065,2207,3,-105.326834,44.112107
340066,2208,3,-105.325038,44.112832
340067,2209,3,-105.324979,44.290363
340068,2210,3,-105.32467,44.116728
340070,2211,3,-105.323909,44.115783
340071,2212,3,-105.322737,44.293449
340073,2213,3,-105.31869,44.115347
340074,2214,3,-105.315586,43.716447
340078,2215,3,-105.314205,44.290994
340080,2216,3,-105.313253,44.291049
340084,2217,3,-105.309257,46.794449
340085,2218,2,-105.308957,43.634918
340090,2219,3,-105.304074,43.483052
340091,2220,3,-105.304066,43.49029
340094,2221,2,-105.29782,43.97604
340095,2222,3,-105.297815,44.286674
340096,2223,3,-105.296599,43.487142
340097,2224,2,-105.29464,43.70568
340098,2225,3,-105.292425,44.290587
340099,2226,1,-105.28898,43.6971
340105,2227,1,-105.285327,43.972
340121,2228,1,-105.275334,40.224192
340122,2229,1,-105.275224,43.63105
340127,2230,2,-105.271033,43.519642
340128,2231,1,-105.27078,43.529694
340188,2232,3,-105.247499,39.86111
340203,2233,1,-105.238662,39.908551
340205,2234,2,-105.23648,43.70152
340209,2235,1,-105.234759,43.709278
340221,2236,3,-105.228918,34.608555
340235,2237,1,-105.223662,39.759923
340278,2238,1,-105.212026,39.762159
340287,2239,3,-105.210946,34.606402
340319,2240,3,-105.196296,42.652709
340353,2241,1,-105.174821,48.896503
340371,2242,3,-105.167984,42.650705
340380,2243,3,-105.162821,42.664501
340385,2244,3,-105.154985,39.782113
340392,2245,1,-105.138404,40.662392
340396,2246,3,-105.136686,40.660574
340399,2247,1,-105.133343,40.656527
340401,2248,3,-105.130151,42.769327
340404,2249,3,-105.12752,42.685493
340433,2250,3,-105.111013,34.531588
340436,2251,1,-105.109184,40.668098
340439,2252,3,-105.108435,39.925199
340440,2253,3,-105.108213,40.662816
340443,2254,3,-105.106792,39.924463
340445,2255,3,-105.106515,40.160298
340451,2256,3,-105.099331,40.160402
340461,2257,3,-105.088417,34.515294
340480,2258,3,-105.079999,39.910349
340481,2259,1,-105.079832,40.000117
340498,2260,3,-105.076048,40.401451
340501,2261,3,-105.075027,40.590116
340502,2262,3,-105.074498,40.594211
340505,2263,1,-105.071838,40.589376
340507,2264,3,-105.069873,40.586182
340508,2265,3,-105.068413,40.585234
340577,2266,3,-105.030302,39.804137
340584,2267,3,-105.027724,39.574661
340589,2268,3,-105.025473,39.578177
340591,2269,3,-105.023298,39.582828
340596,2270,1,-105.020585,40.869494
340612,2271,1,-105.015374,39.653862
340613,2272,3,-105.015268,42.74465
340619,2273,1,-105.014304,40.327873
340629,2274,3,-105.011618,39.739314
340636,2275,3,-105.010843,39.725635
340671,2276,1,-105.007831,39.661835
340674,2277,3,-105.007687,39.665062
340687,2278,3,-105.006209,39.668473
340689,2279,3,-105.006162,39.803237
340694,2280,3,-105.006113,39.673556
340745,2281,3,-105.000024,39.759762
340770,2282,3,-104.998507,39.798113
340804,2283,3,-104.997165,39.781614
340813,2284,3,-104.996344,39.762477
340823,2285,4,-104.995385,39.757513
340829,2286,3,-104.994991,39.757822
340847,2287,3,-104.993042,39.764075
340851,2288,3,-104.992764,39.76444
340853,2289,3,-104.992703,39.764897
340854,2290,3,-104.992478,39.805463
340855,2291,3,-104.992416,39.707039
340869,2292,3,-104.989124,39.760968
340872,2293,1,-104.985201,39.79474
340877,2294,3,-104.982439,39.789294
340878,2295,3,-104.98236,41.090342
340881,2296,3,-104.980241,39.784355
340882,2297,1,-104.979959,39.794219
340886,2298,3,-104.977339,40.865395
340890,2299,4,-104.975432,39.779658
340892,2300,3,-104.974462,39.781115
340903,2301,3,-104.970065,39.773761
340905,2302,3,-104.968658,39.789736
340916,2303,3,-104.963653,39.778757
340917,2304,3,-104.963373,39.775521
340921,2305,3,-104.962878,39.80392
340954,2306,3,-104.95421,40.39965
340957,2307,3,-104.954051,39.789345
340959,2308,3,-104.953954,39.798667
340960,2309,3,-104.95385,40.40322
340965,2310,3,-104.953313,39.796
340970,2311,3,-104.952061,40.400849
340989,2312,3,-104.9508,40.39752
340994,2313,3,-104.949865,40.403462
340998,2314,3,-104.949067,39.795356
340999,2315,3,-104.94852,39.800089
341001,2316,3,-104.948115,48.820872
341003,2317,1,-104.946267,39.771589
341015,2318,3,-104.944046,39.801781
341020,2319,3,-104.942666,48.817015
341023,2320,1,-104.942479,39.981548
341033,2321,3,-104.939933,39.80669
341035,2322,3,-104.939484,39.807618
341041,2323,3,-104.937814,41.070295
341042,2324,3,-104.937702,39.805834
341046,2325,3,-104.936524,39.809578
341093,2326,3,-104.910543,39.12557
341100,2327,2,-104.907719,40.998192
341105,2328,3,-104.906045,41.054104
341106,2329,3,-104.90602,40.33818
341110,2330,1,-104.903959,39.776576
341114,2331,3,-104.903219,40.335294
341120,2332,3,-104.901113,40.33291
341124,2333,3,-104.899919,40.334572
341139,2334,3,-104.896074,41.084623
341143,2335,3,-104.894868,41.051263
341151,2336,3,-104.893286,41.072922
341152,2337,3,-104.893005,41.051174
341155,2338,3,-104.89251,41.060261
341165,2339,3,-104.890451,41.056888
341172,2340,3,-104.889561,41.085004
341181,2341,3,-104.888626,40.476871
341189,2342,3,-104.887104,41.053242
341227,2343,3,-104.877496,42.324011
341247,2344,3,-104.873924,42.328977
341261,2345,3,-104.871342,42.323927
341274,2346,2,-104.869407,40.99808
341278,2347,3,-104.868626,41.111259
341373,2348,3,-104.858299,40.332911
341377,2349,3,-104.857824,40.334887
341383,2350,3,-104.855503,40.332936
341461,2351,3,-104.832642,41.137604
341467,2352,3,-104.832047,41.133919
341490,2353,3,-104.827558,41.136133
341500,2354,3,-104.822346,41.12859
341728,2355,3,-104.789886,34.432559
341741,2356,3,-104.783126,37.624703
341827,2357,3,-104.732794,47.099445
341828,2358,3,-104.732584,34.439639
341833,2359,3,-104.730851,47.090717
341835,2360,3,-104.73073,47.085193
341847,2361,3,-104.726714,47.089504
341849,2362,3,-104.726391,38.732787
341883,2363,3,-104.708479,40.342683
341899,2364,3,-104.703688,38.629465
341907,2365,3,-104.70256,40.348933
341913,2366,3,-104.700503,38.634335
341918,2367,3,-104.69788,40.35409
341923,2368,3,-104.695329,40.351311
341924,2369,3,-104.694621,38.633688
341927,2370,3,-104.691994,38.639271
341928,2371,3,-104.69122,40.43187
341930,2372,3,-104.690424,38.633479
341933,2373,3,-104.689059,40.433071
341941,2374,3,-104.686528,40.417379
341962,2375,1,-104.674758,38.599986
341972,2376,3,-104.667574,38.587532
341974,2377,3,-104.666457,38.586512
341975,2378,3,-104.666079,38.586055
341978,2379,3,-104.665124,38.584213
342021,2380,3,-104.638448,38.276305
342040,2381,3,-104.629603,38.273888
342065,2382,3,-104.619611,38.26439
342088,2383,3,-104.614983,38.260966
342091,2384,3,-104.61424,38.385811
342101,2385,3,-104.612643,38.20384
342104,2386,3,-104.61243,38.259608
342105,2387,3,-104.612376,38.209066
342127,2388,3,-104.611143,38.40577
342131,2389,3,-104.610869,38.261847
342135,2390,3,-104.610691,38.407866
342159,2391,3,-104.607994,38.41362
342186,2392,3,-104.603204,38.26388
342203,2393,3,-104.600784,38.26674
342211,2394,3,-104.598838,38.263057
342213,2395,3,-104.598436,38.262823
342232,2396,3,-104.592411,38.243772
342315,2397,1,-104.516106,33.315505
342355,2398,3,-104.495942,37.184067
342358,2399,3,-104.493747,37.195069
342362,2400,1,-104.489124,40.376012
342365,2401,2,-104.486951,36.993897
342379,2402,3,-104.473904,33.336465
342485,2403,1,-104.377811,29.54307
342605,2404,3,-104.31372,41.91589
342606,2405,3,-104.31028,41.91385
342610,2406,3,-104.306343,41.91725
342682,2407,3,-104.241824,41.163345
342686,2408,3,-104.237184,41.164873
342688,2409,3,-104.235971,41.161418
342694,2410,3,-104.2254,48.145285
342702,2411,3,-104.224912,32.438539
342704,2412,3,-104.224844,32.442343
342706,2413,3,-104.222569,32.440414
342776,2414,1,-104.182891,42.049142
342790,2415,1,-104.163117,44.867695
342876,2416,3,-104.10344,32.29628
342881,2417,3,-104.10054,32.29262
342884,2418,3,-104.0996,32.29575
342886,2419,3,-104.097946,48.038807
342898,2420,3,-104.087234,48.021966
342899,2421,1,-104.085263,32.273397
342920,2422,3,-104.065129,48.011785
342935,2423,2,-104.055892,44.811132
342938,2424,2,-104.055157,43.557393
342941,2425,2,-104.053335,41.18659
342942,2426,2,-104.052967,41.916939
342944,2427,2,-104.052703,42.002678
342945,2428,2,-104.052683,42.100091
342951,2429,2,-104.048801,48.873084
342952,2430,2,-104.045734,46.933981
342953,2431,2,-104.045732,46.290012
342954,2432,2,-104.043937,48.002791
342956,2433,2,-104.043667,47.970915
342962,2434,2,-104.041657,47.851147
342979,2435,3,-104.034255,32.536443
343004,2436,3,-104.02403,32.53882
343013,2437,3,-104.0192,32.53194
343036,2438,3,-103.993888,32.348953
343040,2439,3,-103.990038,32.353897
343043,2440,3,-103.989557,32.349333
343048,2441,3,-103.980356,41.926375
343049,2442,3,-103.977658,41.931023
343050,2443,1,-103.976089,32.672268
343052,2444,3,-103.969387,41.927764
343103,2445,3,-103.931956,32.524324
343106,2446,1,-103.931421,32.546044
343113,2447,1,-103.9306,32.420818
343168,2448,1,-103.88517,32.357725
343172,2449,3,-103.883864,32.342962
343201,2450,2,-103.868945,36.996955
343243,2451,3,-103.831129,32.541452
343277,2452,3,-103.817324,30.278341
343300,2453,1,-103.800233,32.578411
343321,2454,1,-103.789529,32.370802
343331,2455,3,-103.782652,36.676532
343344,2456,3,-103.774663,36.670641
343350,2457,1,-103.770237,32.5006
343407,2458,2,-103.68905,40.232278
343408,2459,3,-103.689008,39.260582
343410,2460,1,-103.688187,40.227608
343418,2461,3,-103.684847,40.251525
343427,2462,3,-103.68145,30.351098
343464,2463,1,-103.658631,31.044879
343475,2464,2,-103.654117,43.001379
343547,2465,3,-103.614682,40.254345
343561,2466,3,-103.595582,40.267537
343563,2467,3,-103.594547,40.260043
343587,2468,3,-103.560661,37.988673
343590,2469,3,-103.559428,37.986452
343594,2470,3,-103.555799,37.988467
343662,2471,3,-103.5222,31.418849
343666,2472,3,-103.520545,31.419046
343672,2473,3,-103.517822,31.418195
343675,2474,3,-103.515321,31.420851
343692,2475,3,-103.501247,31.426081
343726,2476,3,-103.414168,42.690126
343729,2477,3,-103.413084,42.689329
343733,2478,3,-103.41029,42.686834
343800,2479,1,-103.34429,32.968745
343934,2480,2,-103.25026,43.000845
343944,2481,3,-103.240371,34.399609
343989,2482,3,-103.222854,34.396419
344021,2483,3,-103.217664,44.080654
344105,2484,3,-103.201237,40.628765
344138,2485,3,-103.197371,40.633911
344164,2486,3,-103.192634,40.640293
344170,2487,3,-103.191783,40.641886
344175,2488,3,-103.191165,34.396514
344232,2489,3,-103.178009,38.062486
344279,2490,3,-103.145451,32.445168
344311,2491,2,-103.133587,32.000298
344329,2492,3,-103.122601,41.696123
344334,2493,3,-103.119178,41.188811
344339,2494,4,-103.116905,41.691563
344342,2495,3,-103.115282,41.698376
344344,2496,3,-103.11465,41.688641
344357,2497,1,-103.106346,41.221949
344370,2498,3,-103.10024,41.185407
344381,2499,3,-103.097256,42.861289
344382,2500,3,-103.097024,42.858273
344383,2501,3,-103.09676,41.180154
344388,2502,3,-103.091681,42.859205
344390,2503,2,-103.090897,41.002188
344396,2504,3,-103.088672,41.220842
344422,2505,2,-103.064653,32.436369
344434,2506,2,-103.054855,46.121265
344437,2507,1,-103.052038,46.127465
344444,2508,3,-103.049101,34.387572
344446,2509,1,-103.046696,32.4375
344450,2510,2,-103.043611,34.388616
344451,2511,2,-103.043608,34.388727
344452,2512,3,-103.042761,46.112514
344454,2513,2,-103.041535,35.651822
344455,2514,2,-103.04148,36.387482
344462,2515,3,-103.037445,34.393051
344466,2516,3,-103.03613,34.389963
344540,2517,3,-102.977452,41.22615
344547,2518,3,-102.974372,41.229472
344554,2519,1,-102.973826,41.223891
344562,2520,1,-102.971887,41.146304
344563,2521,3,-102.971859,41.141055
344567,2522,3,-102.96986,41.144438
344574,2523,3,-102.966358,41.146522
344625,2524,1,-102.916193,31.588792
344627,2525,3,-102.915718,31.592409
344634,2526,3,-102.911083,31.590135
344636,2527,3,-102.910103,31.590449
344637,2528,1,-102.909712,31.590567
344686,2529,3,-102.885218,42.091152
344692,2530,3,-102.882134,42.096582
344694,2531,1,-102.881957,42.096505
344696,2532,3,-102.881582,42.095885
344700,2533,3,-102.878462,42.094371
344753,2534,1,-102.851868,37.367961
344895,2535,1,-102.683367,42.68111
344907,2536,3,-102.657611,34.180123
344913,2537,1,-102.651977,48.561136
344939,2538,3,-102.640787,37.405698
344972,2539,1,-102.616393,33.598975
344976,2540,1,-102.614965,48.901403
344983,2541,3,-102.608877,37.397522
344986,2542,3,-102.60754,48.88719
344996,2543,3,-102.604023,37.393523
344998,2544,3,-102.598891,37.397366
345001,2545,3,-102.595239,48.901429
345019,2546,1,-102.575722,34.180793
345020,2547,1,-102.573239,32.930043
345021,2548,3,-102.570997,32.931909
345023,2549,3,-102.56873,33.59593
345024,2550,3,-102.568097,32.934332
345025,2551,3,-102.567887,32.932127
345026,2552,1,-102.567489,32.931782
345029,2553,3,-102.5661,33.59336
345032,2554,3,-102.56312,33.59587
345034,2555,3,-102.558872,33.476518
345040,2556,3,-102.55731,33.47317
345045,2557,1,-102.555399,33.467066
345051,2558,1,-102.549083,48.998972
345079,2559,2,-102.539119,36.99481
345086,2560,3,-102.532315,36.071878
345098,2561,4,-102.521887,36.066564
345099,2562,3,-102.521762,36.064767
345138,2563,1,-102.50372,47.97883
345150,2564,3,-102.493787,36.724864
345157,2565,3,-102.487907,36.722843
345158,2566,3,-102.48721,36.72723
345244,2567,3,-102.403498,48.900932
345247,2568,3,-102.40245,48.903285
345254,2569,3,-102.397386,48.899971
345281,2570,2,-102.379582,41.002409
345297,2571,2,-102.369284,45.944936
345317,2572,3,-102.35849,48.325793
345326,2573,3,-102.35371,48.32831
345328,2574,3,-102.352134,48.325159
345349,2575,3,-102.341084,31.85772
345351,2576,3,-102.340604,31.857863
345364,2577,2,-102.332881,45.944915
345409,2578,1,-102.320189,31.868484
345412,2579,1,-102.319981,31.827591
345427,2580,1,-102.315717,34.564121
345563,2581,3,-102.26449,40.98447
345564,2582,1,-102.264251,48.998814
345567,2583,2,-102.260307,45.944837
345588,2584,2,-102.245046,36.50017
345606,2585,2,-102.232137,41.002332
345611,2586,2,-102.228967,45.944769
345630,2587,3,-102.22087,48.69286
345678,2588,2,-102.160897,45.944648
345698,2589,2,-102.143327,45.94471
345739,2590,3,-102.086531,48.67207
345741,2591,1,-102.084838,38.472005
345748,2592,3,-102.078423,36.329822
345752,2593,3,-102.077027,36.333317
345771,2594,2,-102.051832,40.06482
345773,2595,2,-102.051268,40.75832
345776,2596,2,-102.0487,39.33189
345779,2597,2,-102.045503,38.858052
345781,2598,2,-102.045122,38.472203
345782,2599,2,-102.04465,38.044712
345788,2600,2,-102.04182,37.46964
345811,2601,3,-102.021209,33.572043
345817,2602,3,-102.017368,33.575373
