,energy_system_scenario,oil_prices,renewables_prices,hydrogen_subsidies,region,year,energy_price,technology,energy_price_unit,upstream_CO2_emission_factor,CO2_emission_factor_unit
10870,100% CO2 reduction by 2050,Mid,Advanced,Yes,south_east,2040,0.076364406,Battery,$/kWh,0.007,kg of CO2/kWh of electricity
10871,Reference/business as usual,Mid,Advanced,Yes,south_east,2040,0.075120883,Battery,$/kWh,0.0724,kg of CO2/kWh of electricity
10872,50% CO2 reduction by 2050,High,Conservative,No,south_east,2040,0.093338231,Battery,$/kWh,0.2327,kg of CO2/kWh of electricity
10873,100% CO2 reduction by 2050,High,Conservative,No,south_east,2040,0.061796299,Battery,$/kWh,0.0249,kg of CO2/kWh of electricity
10874,Reference/business as usual,High,Conservative,No,south_east,2040,0.071205637,Battery,$/kWh,0.2621,kg of CO2/kWh of electricity
10875,50% CO2 reduction by 2050,High,Conservative,Yes,south_east,2040,0.093338231,Battery,$/kWh,0.1204,kg of CO2/kWh of electricity
10876,100% CO2 reduction by 2050,High,Conservative,Yes,south_east,2040,0.069312091,Battery,$/kWh,0.0151,kg of CO2/kWh of electricity
10877,Reference/business as usual,High,Conservative,Yes,south_east,2040,0.075340897,Battery,$/kWh,0.2195,kg of CO2/kWh of electricity
10878,50% CO2 reduction by 2050,Low,Conservative,No,south_east,2040,0.072595477,Battery,$/kWh,0.1462,kg of CO2/kWh of electricity
10879,100% CO2 reduction by 2050,Low,Conservative,No,south_east,2040,0.073243607,Battery,$/kWh,0.0099,kg of CO2/kWh of electricity
10880,Reference/business as usual,Low,Conservative,No,south_east,2040,0.070523789,Battery,$/kWh,0.2895,kg of CO2/kWh of electricity
10881,50% CO2 reduction by 2050,Low,Conservative,Yes,south_east,2040,0.092177419,Battery,$/kWh,0.2083,kg of CO2/kWh of electricity
10882,100% CO2 reduction by 2050,Low,Conservative,Yes,south_east,2040,0.092177419,Battery,$/kWh,0.0088,kg of CO2/kWh of electricity
10883,Reference/business as usual,Low,Conservative,Yes,south_east,2040,0.065637304,Battery,$/kWh,0.2672,kg of CO2/kWh of electricity
10884,50% CO2 reduction by 2050,Mid,Conservative,No,south_east,2040,0.069788632,Battery,$/kWh,0.1413,kg of CO2/kWh of electricity
10885,100% CO2 reduction by 2050,Mid,Conservative,No,south_east,2040,0.058726728,Battery,$/kWh,0.0116,kg of CO2/kWh of electricity
10886,Reference/business as usual,Mid,Conservative,No,south_east,2040,0.071305535,Battery,$/kWh,0.2866,kg of CO2/kWh of electricity
10887,50% CO2 reduction by 2050,Mid,Conservative,Yes,south_east,2040,0.069700749,Battery,$/kWh,0.1799,kg of CO2/kWh of electricity
10888,100% CO2 reduction by 2050,Mid,Conservative,Yes,south_east,2040,0.074171985,Battery,$/kWh,0.0117,kg of CO2/kWh of electricity
10889,Reference/business as usual,Mid,Conservative,Yes,south_east,2040,0.067641769,Battery,$/kWh,0.2506,kg of CO2/kWh of electricity
10890,50% CO2 reduction by 2050,High,Moderate,No,south_east,2040,0.070211315,Battery,$/kWh,0.2181,kg of CO2/kWh of electricity
10891,100% CO2 reduction by 2050,High,Moderate,No,south_east,2040,0.074622262,Battery,$/kWh,0.0159,kg of CO2/kWh of electricity
10892,Reference/business as usual,High,Moderate,No,south_east,2040,0.074426525,Battery,$/kWh,0.2324,kg of CO2/kWh of electricity
10893,50% CO2 reduction by 2050,High,Moderate,Yes,south_east,2040,0.066200345,Battery,$/kWh,0.0853,kg of CO2/kWh of electricity
10894,100% CO2 reduction by 2050,High,Moderate,Yes,south_east,2040,0.07791902,Battery,$/kWh,0.0114,kg of CO2/kWh of electricity
10895,Reference/business as usual,High,Moderate,Yes,south_east,2040,0.093338231,Battery,$/kWh,0.1813,kg of CO2/kWh of electricity
10896,50% CO2 reduction by 2050,Low,Moderate,No,south_east,2040,0.072307893,Battery,$/kWh,0.1565,kg of CO2/kWh of electricity
10897,100% CO2 reduction by 2050,Low,Moderate,No,south_east,2040,0.069343662,Battery,$/kWh,0.0084,kg of CO2/kWh of electricity
10898,Reference/business as usual,Low,Moderate,No,south_east,2040,0.069581855,Battery,$/kWh,0.2354,kg of CO2/kWh of electricity
10899,50% CO2 reduction by 2050,Low,Moderate,Yes,south_east,2040,0.092177419,Battery,$/kWh,0.1531,kg of CO2/kWh of electricity
10900,100% CO2 reduction by 2050,Low,Moderate,Yes,south_east,2040,0.057150611,Battery,$/kWh,0.0075,kg of CO2/kWh of electricity
10901,Reference/business as usual,Low,Moderate,Yes,south_east,2040,0.064895778,Battery,$/kWh,0.2062,kg of CO2/kWh of electricity
10902,50% CO2 reduction by 2050,Mid,Moderate,No,south_east,2040,0.073283054,Battery,$/kWh,0.1578,kg of CO2/kWh of electricity
10903,100% CO2 reduction by 2050,Mid,Moderate,No,south_east,2040,0.055450336,Battery,$/kWh,0.0118,kg of CO2/kWh of electricity
10904,Reference/business as usual,Mid,Moderate,No,south_east,2040,0.07029947,Battery,$/kWh,0.2333,kg of CO2/kWh of electricity
10905,50% CO2 reduction by 2050,Mid,Moderate,Yes,south_east,2040,0.06920951,Battery,$/kWh,0.1558,kg of CO2/kWh of electricity
10906,100% CO2 reduction by 2050,Mid,Moderate,Yes,south_east,2040,0.07771878,Battery,$/kWh,0.0132,kg of CO2/kWh of electricity
10907,Reference/business as usual,Mid,Moderate,Yes,south_east,2040,0.093508302,Battery,$/kWh,0.1794,kg of CO2/kWh of electricity
10908,50% CO2 reduction by 2050,High,Advanced,No,south_east,2045,0.06387495,Battery,$/kWh,0.0531,kg of CO2/kWh of electricity
10909,100% CO2 reduction by 2050,High,Advanced,No,south_east,2045,0.093418233,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10910,Reference/business as usual,High,Advanced,No,south_east,2045,0.093418233,Battery,$/kWh,0.1259,kg of CO2/kWh of electricity
10911,50% CO2 reduction by 2050,High,Advanced,Yes,south_east,2045,0.079127593,Battery,$/kWh,0.0285,kg of CO2/kWh of electricity
10912,100% CO2 reduction by 2050,High,Advanced,Yes,south_east,2045,0.066716199,Battery,$/kWh,0.0005,kg of CO2/kWh of electricity
10913,Reference/business as usual,High,Advanced,Yes,south_east,2045,0.076841343,Battery,$/kWh,0.1234,kg of CO2/kWh of electricity
10914,50% CO2 reduction by 2050,Low,Advanced,No,south_east,2045,0.093124713,Battery,$/kWh,0.0206,kg of CO2/kWh of electricity
10915,100% CO2 reduction by 2050,Low,Advanced,No,south_east,2045,0.051335589,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10916,Reference/business as usual,Low,Advanced,No,south_east,2045,0.068453965,Battery,$/kWh,0.1224,kg of CO2/kWh of electricity
10917,50% CO2 reduction by 2050,Low,Advanced,Yes,south_east,2045,0.064988311,Battery,$/kWh,0.0292,kg of CO2/kWh of electricity
10918,100% CO2 reduction by 2050,Low,Advanced,Yes,south_east,2045,0.069965024,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10919,Reference/business as usual,Low,Advanced,Yes,south_east,2045,0.075740151,Battery,$/kWh,0.1411,kg of CO2/kWh of electricity
10920,50% CO2 reduction by 2050,Mid,Advanced,No,south_east,2045,0.058717575,Battery,$/kWh,0.0281,kg of CO2/kWh of electricity
10921,100% CO2 reduction by 2050,Mid,Advanced,No,south_east,2045,0.054420404,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10922,Reference/business as usual,Mid,Advanced,No,south_east,2045,0.069038316,Battery,$/kWh,0.1239,kg of CO2/kWh of electricity
10923,50% CO2 reduction by 2050,Mid,Advanced,Yes,south_east,2045,0.067818686,Battery,$/kWh,0.0444,kg of CO2/kWh of electricity
10924,100% CO2 reduction by 2050,Mid,Advanced,Yes,south_east,2045,0.072909527,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10925,Reference/business as usual,Mid,Advanced,Yes,south_east,2045,0.080017968,Battery,$/kWh,0.1286,kg of CO2/kWh of electricity
10926,50% CO2 reduction by 2050,High,Conservative,No,south_east,2045,0.093418233,Battery,$/kWh,0.0553,kg of CO2/kWh of electricity
10927,100% CO2 reduction by 2050,High,Conservative,No,south_east,2045,0.05534957,Battery,$/kWh,0.0059,kg of CO2/kWh of electricity
10928,Reference/business as usual,High,Conservative,No,south_east,2045,0.073946046,Battery,$/kWh,0.2191,kg of CO2/kWh of electricity
10929,50% CO2 reduction by 2050,High,Conservative,Yes,south_east,2045,0.093418233,Battery,$/kWh,0.0343,kg of CO2/kWh of electricity
10930,100% CO2 reduction by 2050,High,Conservative,Yes,south_east,2045,0.059055359,Battery,$/kWh,0.0061,kg of CO2/kWh of electricity
10931,Reference/business as usual,High,Conservative,Yes,south_east,2045,0.075790678,Battery,$/kWh,0.2379,kg of CO2/kWh of electricity
10932,50% CO2 reduction by 2050,Low,Conservative,No,south_east,2045,0.064498928,Battery,$/kWh,0.0282,kg of CO2/kWh of electricity
10933,100% CO2 reduction by 2050,Low,Conservative,No,south_east,2045,0.073726022,Battery,$/kWh,0.0032,kg of CO2/kWh of electricity
10934,Reference/business as usual,Low,Conservative,No,south_east,2045,0.071299445,Battery,$/kWh,0.2597,kg of CO2/kWh of electricity
10935,50% CO2 reduction by 2050,Low,Conservative,Yes,south_east,2045,0.093124713,Battery,$/kWh,0.0412,kg of CO2/kWh of electricity
10936,100% CO2 reduction by 2050,Low,Conservative,Yes,south_east,2045,0.093124713,Battery,$/kWh,0.0031,kg of CO2/kWh of electricity
10937,Reference/business as usual,Low,Conservative,Yes,south_east,2045,0.068081147,Battery,$/kWh,0.2738,kg of CO2/kWh of electricity
10938,50% CO2 reduction by 2050,Mid,Conservative,No,south_east,2045,0.065172405,Battery,$/kWh,0.039,kg of CO2/kWh of electricity
10939,100% CO2 reduction by 2050,Mid,Conservative,No,south_east,2045,0.057148498,Battery,$/kWh,0.0046,kg of CO2/kWh of electricity
10940,Reference/business as usual,Mid,Conservative,No,south_east,2045,0.071259864,Battery,$/kWh,0.2567,kg of CO2/kWh of electricity
10941,50% CO2 reduction by 2050,Mid,Conservative,Yes,south_east,2045,0.066825428,Battery,$/kWh,0.0679,kg of CO2/kWh of electricity
10942,100% CO2 reduction by 2050,Mid,Conservative,Yes,south_east,2045,0.073442819,Battery,$/kWh,0.0046,kg of CO2/kWh of electricity
10943,Reference/business as usual,Mid,Conservative,Yes,south_east,2045,0.075208402,Battery,$/kWh,0.274,kg of CO2/kWh of electricity
10944,50% CO2 reduction by 2050,High,Moderate,No,south_east,2045,0.063955826,Battery,$/kWh,0.0565,kg of CO2/kWh of electricity
10945,100% CO2 reduction by 2050,High,Moderate,No,south_east,2045,0.071798687,Battery,$/kWh,0.0007,kg of CO2/kWh of electricity
10946,Reference/business as usual,High,Moderate,No,south_east,2045,0.076465924,Battery,$/kWh,0.2037,kg of CO2/kWh of electricity
10947,50% CO2 reduction by 2050,High,Moderate,Yes,south_east,2045,0.061516706,Battery,$/kWh,0.0331,kg of CO2/kWh of electricity
10948,100% CO2 reduction by 2050,High,Moderate,Yes,south_east,2045,0.075815745,Battery,$/kWh,0.0042,kg of CO2/kWh of electricity
10949,Reference/business as usual,High,Moderate,Yes,south_east,2045,0.093418233,Battery,$/kWh,0.1796,kg of CO2/kWh of electricity
10950,50% CO2 reduction by 2050,Low,Moderate,No,south_east,2045,0.064231702,Battery,$/kWh,0.0243,kg of CO2/kWh of electricity
10951,100% CO2 reduction by 2050,Low,Moderate,No,south_east,2045,0.070507371,Battery,$/kWh,0.0006,kg of CO2/kWh of electricity
10952,Reference/business as usual,Low,Moderate,No,south_east,2045,0.070293781,Battery,$/kWh,0.224,kg of CO2/kWh of electricity
10953,50% CO2 reduction by 2050,Low,Moderate,Yes,south_east,2045,0.093124713,Battery,$/kWh,0.0331,kg of CO2/kWh of electricity
10954,100% CO2 reduction by 2050,Low,Moderate,Yes,south_east,2045,0.051279837,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10955,Reference/business as usual,Low,Moderate,Yes,south_east,2045,0.067078791,Battery,$/kWh,0.2223,kg of CO2/kWh of electricity
10956,50% CO2 reduction by 2050,Mid,Moderate,No,south_east,2045,0.068034621,Battery,$/kWh,0.039,kg of CO2/kWh of electricity
10957,100% CO2 reduction by 2050,Mid,Moderate,No,south_east,2045,0.050980387,Battery,$/kWh,0.0014,kg of CO2/kWh of electricity
10958,Reference/business as usual,Mid,Moderate,No,south_east,2045,0.070945011,Battery,$/kWh,0.2298,kg of CO2/kWh of electricity
10959,50% CO2 reduction by 2050,Mid,Moderate,Yes,south_east,2045,0.069827372,Battery,$/kWh,0.0354,kg of CO2/kWh of electricity
10960,100% CO2 reduction by 2050,Mid,Moderate,Yes,south_east,2045,0.075290904,Battery,$/kWh,0.0014,kg of CO2/kWh of electricity
10961,Reference/business as usual,Mid,Moderate,Yes,south_east,2045,0.093057327,Battery,$/kWh,0.1989,kg of CO2/kWh of electricity
10962,50% CO2 reduction by 2050,High,Advanced,No,south_east,2050,0.055963352,Battery,$/kWh,0.0091,kg of CO2/kWh of electricity
10963,100% CO2 reduction by 2050,High,Advanced,No,south_east,2050,0.093938469,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10964,Reference/business as usual,High,Advanced,No,south_east,2050,0.093938469,Battery,$/kWh,0.1296,kg of CO2/kWh of electricity
10965,50% CO2 reduction by 2050,High,Advanced,Yes,south_east,2050,0.078522415,Battery,$/kWh,0.009,kg of CO2/kWh of electricity
10966,100% CO2 reduction by 2050,High,Advanced,Yes,south_east,2050,0.075859729,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10967,Reference/business as usual,High,Advanced,Yes,south_east,2050,0.087688227,Battery,$/kWh,0.1442,kg of CO2/kWh of electricity
10968,50% CO2 reduction by 2050,Low,Advanced,No,south_east,2050,0.093581368,Battery,$/kWh,0.003,kg of CO2/kWh of electricity
10969,100% CO2 reduction by 2050,Low,Advanced,No,south_east,2050,0.069237992,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10970,Reference/business as usual,Low,Advanced,No,south_east,2050,0.067291813,Battery,$/kWh,0.125,kg of CO2/kWh of electricity
10971,50% CO2 reduction by 2050,Low,Advanced,Yes,south_east,2050,0.065421386,Battery,$/kWh,0.0082,kg of CO2/kWh of electricity
10972,100% CO2 reduction by 2050,Low,Advanced,Yes,south_east,2050,0.073615343,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10973,Reference/business as usual,Low,Advanced,Yes,south_east,2050,0.084202765,Battery,$/kWh,0.1348,kg of CO2/kWh of electricity
10974,50% CO2 reduction by 2050,Mid,Advanced,No,south_east,2050,0.055995193,Battery,$/kWh,0.0149,kg of CO2/kWh of electricity
10975,100% CO2 reduction by 2050,Mid,Advanced,No,south_east,2050,0.069742612,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10976,Reference/business as usual,Mid,Advanced,No,south_east,2050,0.0683925,Battery,$/kWh,0.1225,kg of CO2/kWh of electricity
10977,50% CO2 reduction by 2050,Mid,Advanced,Yes,south_east,2050,0.067675899,Battery,$/kWh,0.0164,kg of CO2/kWh of electricity
10978,100% CO2 reduction by 2050,Mid,Advanced,Yes,south_east,2050,0.074941893,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10979,Reference/business as usual,Mid,Advanced,Yes,south_east,2050,0.091146175,Battery,$/kWh,0.1445,kg of CO2/kWh of electricity
10980,50% CO2 reduction by 2050,High,Conservative,No,south_east,2050,0.093938469,Battery,$/kWh,0.0553,kg of CO2/kWh of electricity
10981,100% CO2 reduction by 2050,High,Conservative,No,south_east,2050,0.051311262,Battery,$/kWh,0.002,kg of CO2/kWh of electricity
10982,Reference/business as usual,High,Conservative,No,south_east,2050,0.073036646,Battery,$/kWh,0.2556,kg of CO2/kWh of electricity
10983,50% CO2 reduction by 2050,High,Conservative,Yes,south_east,2050,0.093938469,Battery,$/kWh,0.0655,kg of CO2/kWh of electricity
10984,100% CO2 reduction by 2050,High,Conservative,Yes,south_east,2050,0.056077539,Battery,$/kWh,0.0005,kg of CO2/kWh of electricity
10985,Reference/business as usual,High,Conservative,Yes,south_east,2050,0.075932721,Battery,$/kWh,0.2774,kg of CO2/kWh of electricity
10986,50% CO2 reduction by 2050,Low,Conservative,No,south_east,2050,0.066708335,Battery,$/kWh,-0.0868,kg of CO2/kWh of electricity
10987,100% CO2 reduction by 2050,Low,Conservative,No,south_east,2050,0.072994714,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10988,Reference/business as usual,Low,Conservative,No,south_east,2050,0.070888442,Battery,$/kWh,0.2477,kg of CO2/kWh of electricity
10989,50% CO2 reduction by 2050,Low,Conservative,Yes,south_east,2050,0.093581368,Battery,$/kWh,-0.0404,kg of CO2/kWh of electricity
10990,100% CO2 reduction by 2050,Low,Conservative,Yes,south_east,2050,0.093581368,Battery,$/kWh,0.0007,kg of CO2/kWh of electricity
10991,Reference/business as usual,Low,Conservative,Yes,south_east,2050,0.070491588,Battery,$/kWh,0.2602,kg of CO2/kWh of electricity
10992,50% CO2 reduction by 2050,Mid,Conservative,No,south_east,2050,0.065189663,Battery,$/kWh,-0.0447,kg of CO2/kWh of electricity
10993,100% CO2 reduction by 2050,Mid,Conservative,No,south_east,2050,0.05606406,Battery,$/kWh,0.0011,kg of CO2/kWh of electricity
10994,Reference/business as usual,Mid,Conservative,No,south_east,2050,0.070538859,Battery,$/kWh,0.2517,kg of CO2/kWh of electricity
10995,50% CO2 reduction by 2050,Mid,Conservative,Yes,south_east,2050,0.066584909,Battery,$/kWh,0.0498,kg of CO2/kWh of electricity
10996,100% CO2 reduction by 2050,Mid,Conservative,Yes,south_east,2050,0.073531171,Battery,$/kWh,0.0019,kg of CO2/kWh of electricity
10997,Reference/business as usual,Mid,Conservative,Yes,south_east,2050,0.075204016,Battery,$/kWh,0.2934,kg of CO2/kWh of electricity
10998,50% CO2 reduction by 2050,High,Moderate,No,south_east,2050,0.064355223,Battery,$/kWh,0.0509,kg of CO2/kWh of electricity
10999,100% CO2 reduction by 2050,High,Moderate,No,south_east,2050,0.075196921,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
11000,Reference/business as usual,High,Moderate,No,south_east,2050,0.080649145,Battery,$/kWh,0.2063,kg of CO2/kWh of electricity
11001,50% CO2 reduction by 2050,High,Moderate,Yes,south_east,2050,0.075932675,Battery,$/kWh,0.0487,kg of CO2/kWh of electricity
11002,100% CO2 reduction by 2050,High,Moderate,Yes,south_east,2050,0.075908007,Battery,$/kWh,0.0005,kg of CO2/kWh of electricity
11003,Reference/business as usual,High,Moderate,Yes,south_east,2050,0.093938469,Battery,$/kWh,0.2302,kg of CO2/kWh of electricity
11004,50% CO2 reduction by 2050,Low,Moderate,No,south_east,2050,0.071545386,Battery,$/kWh,-0.0772,kg of CO2/kWh of electricity
11005,100% CO2 reduction by 2050,Low,Moderate,No,south_east,2050,0.070643857,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
11006,Reference/business as usual,Low,Moderate,No,south_east,2050,0.073347706,Battery,$/kWh,0.1942,kg of CO2/kWh of electricity
11007,50% CO2 reduction by 2050,Low,Moderate,Yes,south_east,2050,0.093581368,Battery,$/kWh,-0.0344,kg of CO2/kWh of electricity
11008,100% CO2 reduction by 2050,Low,Moderate,Yes,south_east,2050,0.05143793,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
11009,Reference/business as usual,Low,Moderate,Yes,south_east,2050,0.072616995,Battery,$/kWh,0.2323,kg of CO2/kWh of electricity
11010,50% CO2 reduction by 2050,Mid,Moderate,No,south_east,2050,0.074122222,Battery,$/kWh,-0.0001,kg of CO2/kWh of electricity
11011,100% CO2 reduction by 2050,Mid,Moderate,No,south_east,2050,0.049476538,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
11012,Reference/business as usual,Mid,Moderate,No,south_east,2050,0.073069049,Battery,$/kWh,0.2207,kg of CO2/kWh of electricity
11013,50% CO2 reduction by 2050,Mid,Moderate,Yes,south_east,2050,0.072622942,Battery,$/kWh,0.0465,kg of CO2/kWh of electricity
11014,100% CO2 reduction by 2050,Mid,Moderate,Yes,south_east,2050,0.075308238,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
11015,Reference/business as usual,Mid,Moderate,Yes,south_east,2050,0.092956171,Battery,$/kWh,0.2413,kg of CO2/kWh of electricity
11016,50% CO2 reduction by 2050,High,Advanced,No,south_west,2025,0.073065461,Battery,$/kWh,0.3894,kg of CO2/kWh of electricity
11017,100% CO2 reduction by 2050,High,Advanced,No,south_west,2025,0.094724953,Battery,$/kWh,0.2993,kg of CO2/kWh of electricity
11018,Reference/business as usual,High,Advanced,No,south_west,2025,0.129454915,Battery,$/kWh,0.3877,kg of CO2/kWh of electricity
