energy_system_scenario,freight_demand_scenario,year,region,technology,energy_price,energy_price_unit
100% CO2 reduction by 2050,Maritime Activity Reduction,2025,south_west,catenary,0.162351927,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2025,south_west,battery,0.162351927,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2025,texas,diesel,3.35,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2025,texas,hydrogen,6.179226138,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2025,texas,biodiesel,7.511692721,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2025,texas,catenary,0.157031833,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2025,texas,battery,0.157031833,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,california,diesel,4.19,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,california,hydrogen,3.225345905,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,california,biodiesel,4.147510282,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,california,catenary,0.142633267,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,california,battery,0.142633267,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,central,diesel,4.09,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,central,hydrogen,3.178555159,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,central,biodiesel,5.638355535,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,central,catenary,0.084853717,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,central,battery,0.084853717,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,middle_atlantic,diesel,3.89,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,middle_atlantic,hydrogen,3.208924546,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,middle_atlantic,biodiesel,6.691211595,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,middle_atlantic,catenary,0.105295599,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,middle_atlantic,battery,0.105295599,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_central,diesel,3.15,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_central,hydrogen,3.195029016,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_central,biodiesel,5.674356972,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_central,catenary,0.089711051,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_central,battery,0.089711051,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_east,diesel,2.89,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_east,hydrogen,3.473880652,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_east,biodiesel,6.310267328,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_east,catenary,0.1121747,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_east,battery,0.1121747,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_west,diesel,3.48,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_west,hydrogen,3.093263995,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_west,biodiesel,3.971516533,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_west,catenary,0.085873531,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_west,battery,0.085873531,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_east,diesel,3.44,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_east,hydrogen,3.097990967,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_east,biodiesel,6.025873706,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_east,catenary,0.109849863,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_east,battery,0.109849863,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_west,diesel,3.73,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_west,hydrogen,3.045994482,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_west,biodiesel,3.968917391,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_west,catenary,0.116300774,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_west,battery,0.116300774,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,texas,diesel,3.67,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,texas,hydrogen,3.037828075,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,texas,biodiesel,5.838860296,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,texas,catenary,0.096627479,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2030,texas,battery,0.096627479,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,california,diesel,3.09,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,california,hydrogen,2.646684379,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,california,biodiesel,3.260993747,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,california,catenary,0.092261904,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,california,battery,0.092261904,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,central,diesel,3.63,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,central,hydrogen,2.129536899,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,central,biodiesel,4.82278952,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,central,catenary,0.076353515,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,central,battery,0.076353515,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,middle_atlantic,diesel,4.03,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,middle_atlantic,hydrogen,3.189330515,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,middle_atlantic,biodiesel,6.701723905,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,middle_atlantic,catenary,0.125853081,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,middle_atlantic,battery,0.125853081,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_central,diesel,3.27,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_central,hydrogen,2.494031456,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_central,biodiesel,4.810062642,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_central,catenary,0.085170516,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_central,battery,0.085170516,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_east,diesel,2.97,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_east,hydrogen,3.78423464,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_east,biodiesel,6.352127861,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_east,catenary,0.115428848,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_east,battery,0.115428848,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_west,diesel,3.19,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_west,hydrogen,2.302933288,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_west,biodiesel,3.112285546,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_west,catenary,0.075594234,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_west,battery,0.075594234,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_east,diesel,3.32,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_east,hydrogen,2.498919451,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_east,biodiesel,6.127445726,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_east,catenary,0.106096348,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_east,battery,0.106096348,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_west,diesel,3.58,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_west,hydrogen,2.487585977,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_west,biodiesel,3.104080641,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_west,catenary,0.085027729,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_west,battery,0.085027729,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,texas,diesel,3.15,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,texas,hydrogen,2.123017197,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,texas,biodiesel,5.959235523,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,texas,catenary,0.076037018,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2035,texas,battery,0.076037018,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,california,diesel,3.34,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,california,hydrogen,2.779999804,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,california,biodiesel,2.551490615,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,california,catenary,0.086010126,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,california,battery,0.086010126,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,central,diesel,3.8,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,central,hydrogen,1.287698444,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,central,biodiesel,4.043112354,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,central,catenary,0.064940109,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,central,battery,0.064940109,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,middle_atlantic,diesel,3.18,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,middle_atlantic,hydrogen,2.323219623,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,middle_atlantic,biodiesel,6.112488131,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,middle_atlantic,catenary,0.097268276,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,middle_atlantic,battery,0.097268276,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_central,diesel,3.36,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_central,hydrogen,1.763711333,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_central,biodiesel,4.07261346,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_central,catenary,0.076981619,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_central,battery,0.076981619,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_east,diesel,2.97,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_east,hydrogen,2.925166083,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_east,biodiesel,5.824041379,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_east,catenary,0.107136512,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_east,battery,0.107136512,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_west,diesel,3.33,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_west,hydrogen,1.968359729,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_west,biodiesel,2.452197604,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_west,catenary,0.075723446,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_west,battery,0.075723446,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_east,diesel,3.14,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_east,hydrogen,1.821860159,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_east,biodiesel,5.596573073,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_east,catenary,0.091233907,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_east,battery,0.091233907,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_west,diesel,4.15,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_west,hydrogen,2.156672555,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_west,biodiesel,2.441180313,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_west,catenary,0.076686964,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_west,battery,0.076686964,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,texas,diesel,3.04,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,texas,hydrogen,1.659644357,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,texas,biodiesel,5.464125041,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,texas,catenary,0.068094505,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2040,texas,battery,0.068094505,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,california,diesel,3.01,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,california,hydrogen,3.548515271,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,california,biodiesel,2.006084398,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,california,catenary,0.072741386,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,california,battery,0.072741386,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,central,diesel,3.71,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,central,hydrogen,2.826605173,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,central,biodiesel,3.500186778,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,central,catenary,0.05704912,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,central,battery,0.05704912,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,middle_atlantic,diesel,3.75,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,middle_atlantic,hydrogen,3.394415571,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,middle_atlantic,biodiesel,5.777503996,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,middle_atlantic,catenary,0.086502704,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,middle_atlantic,battery,0.086502704,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_central,diesel,3.19,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_central,hydrogen,2.883251742,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_central,biodiesel,3.520993278,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_central,catenary,0.068158543,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_central,battery,0.068158543,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_east,diesel,3.2,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_east,hydrogen,3.813212013,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_east,biodiesel,5.548427329,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_east,catenary,0.091274085,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_east,battery,0.091274085,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_west,diesel,3.24,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_west,hydrogen,2.81785258,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_west,biodiesel,1.909392339,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_west,catenary,0.075138935,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_west,battery,0.075138935,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_east,diesel,3.29,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_east,hydrogen,2.938329441,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_east,biodiesel,5.402261992,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_east,catenary,0.073409255,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_east,battery,0.073409255,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_west,diesel,2.89,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_west,hydrogen,3.185867359,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_west,biodiesel,1.912723436,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_west,catenary,0.060944993,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_west,battery,0.060944993,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,texas,diesel,3.04,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,texas,hydrogen,2.880972672,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,texas,biodiesel,5.282793985,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,texas,catenary,0.053000729,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2045,texas,battery,0.053000729,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,california,diesel,3.4,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,california,hydrogen,2.793293453,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,california,biodiesel,1.564563333,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,california,catenary,0.055733042,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,california,battery,0.055733042,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,central,diesel,3.46,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,central,hydrogen,2.51432027,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,central,biodiesel,2.827269632,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,central,catenary,0.046506159,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,central,battery,0.046506159,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,middle_atlantic,diesel,3.96,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,middle_atlantic,hydrogen,2.910398124,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,middle_atlantic,biodiesel,4.758923081,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,middle_atlantic,catenary,0.067829641,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,middle_atlantic,battery,0.067829641,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_central,diesel,2.86,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_central,hydrogen,2.60894555,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_central,biodiesel,2.853144892,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_central,catenary,0.053465244,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_central,battery,0.053465244,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_east,diesel,3.34,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_east,hydrogen,3.229199863,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_east,biodiesel,4.594109286,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_east,catenary,0.073335076,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_east,battery,0.073335076,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_west,diesel,4.19,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_west,hydrogen,2.687877174,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_west,biodiesel,1.492773377,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_west,catenary,0.056995483,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_west,battery,0.056995483,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_east,diesel,4.02,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_east,hydrogen,2.611074991,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_east,biodiesel,4.488493384,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_east,catenary,0.064499381,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_east,battery,0.064499381,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_west,diesel,3.72,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_west,hydrogen,2.528145731,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_west,biodiesel,1.516331397,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_west,catenary,0.046336571,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_west,battery,0.046336571,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,texas,diesel,2.89,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,texas,hydrogen,2.537234881,$/kgH2
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,texas,biodiesel,4.404501469,$/gallon
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,texas,catenary,0.046658668,$/kWh
100% CO2 reduction by 2050,Maritime Activity Reduction,2050,texas,battery,0.046658668,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,california,diesel,2.99,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,california,hydrogen,6.441443885,$/kgH2
100% CO2 reduction by 2050,Population Shift,2025,california,biodiesel,5.185873579,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,california,catenary,0.171843318,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,california,battery,0.171843318,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,central,diesel,3.17,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,central,hydrogen,6.452385125,$/kgH2
100% CO2 reduction by 2050,Population Shift,2025,central,biodiesel,7.201168976,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,central,catenary,0.156883789,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,central,battery,0.156883789,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,middle_atlantic,diesel,3.16,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,middle_atlantic,hydrogen,6.450815562,$/kgH2
100% CO2 reduction by 2050,Population Shift,2025,middle_atlantic,biodiesel,8.544354651,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,middle_atlantic,catenary,0.161177209,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,middle_atlantic,battery,0.161177209,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,north_central,diesel,3.11,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,north_central,hydrogen,6.496751191,$/kgH2
100% CO2 reduction by 2050,Population Shift,2025,north_central,biodiesel,7.312878927,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,north_central,catenary,0.161040595,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,north_central,battery,0.161040595,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,north_east,diesel,4.05,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,north_east,hydrogen,6.718764449,$/kgH2
100% CO2 reduction by 2050,Population Shift,2025,north_east,biodiesel,8.087091348,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,north_east,catenary,0.188816084,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,north_east,battery,0.188816084,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,north_west,diesel,3.05,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,north_west,hydrogen,6.044894644,$/kgH2
100% CO2 reduction by 2050,Population Shift,2025,north_west,biodiesel,5.074135924,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,north_west,catenary,0.152707985,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,north_west,battery,0.152707985,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,south_east,diesel,3.01,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,south_east,hydrogen,6.260377818,$/kgH2
100% CO2 reduction by 2050,Population Shift,2025,south_east,biodiesel,7.65208413,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,south_east,catenary,0.161548458,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,south_east,battery,0.161548458,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,south_west,diesel,3.72,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,south_west,hydrogen,6.033821126,$/kgH2
100% CO2 reduction by 2050,Population Shift,2025,south_west,biodiesel,5.098424285,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,south_west,catenary,0.162351927,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,south_west,battery,0.162351927,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,texas,diesel,3.7,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,texas,hydrogen,6.179226138,$/kgH2
100% CO2 reduction by 2050,Population Shift,2025,texas,biodiesel,7.511692721,$/gallon
100% CO2 reduction by 2050,Population Shift,2025,texas,catenary,0.157031833,$/kWh
100% CO2 reduction by 2050,Population Shift,2025,texas,battery,0.157031833,$/kWh
100% CO2 reduction by 2050,Population Shift,2030,california,diesel,4.08,$/gallon
100% CO2 reduction by 2050,Population Shift,2030,california,hydrogen,3.225345905,$/kgH2
100% CO2 reduction by 2050,Population Shift,2030,california,biodiesel,4.147510282,$/gallon
100% CO2 reduction by 2050,Population Shift,2030,california,catenary,0.142633267,$/kWh
100% CO2 reduction by 2050,Population Shift,2030,california,battery,0.142633267,$/kWh
100% CO2 reduction by 2050,Population Shift,2030,central,diesel,3.55,$/gallon
100% CO2 reduction by 2050,Population Shift,2030,central,hydrogen,3.178555159,$/kgH2
100% CO2 reduction by 2050,Population Shift,2030,central,biodiesel,5.638355535,$/gallon
100% CO2 reduction by 2050,Population Shift,2030,central,catenary,0.084853717,$/kWh
100% CO2 reduction by 2050,Population Shift,2030,central,battery,0.084853717,$/kWh
100% CO2 reduction by 2050,Population Shift,2030,middle_atlantic,diesel,3.31,$/gallon
100% CO2 reduction by 2050,Population Shift,2030,middle_atlantic,hydrogen,3.208924546,$/kgH2
100% CO2 reduction by 2050,Population Shift,2030,middle_atlantic,biodiesel,6.691211595,$/gallon
