,Dist(mi)	SpdLim(mph)	Grade(%)	Curve(Doc)	Catenary(Y/N)
1300,394.467229127334	60.0	0.2642508326863575	1.243227359	0
1301,394.77791462733404	60.0	0.0071997130800000005	0.279992827	0
1302,395.088600127334	60.0	-0.0019956496800000003	0.000108758	0
1303,395.399285627334	60.0	0.01600775088	0.400193772	0
1304,395.7089110723226	60.0	-0.23003632769625612	1.27305749	0
1305,396.0191982789797	60.0	-0.5017025888818303	0.874635893	0
1306,396.3295960763152	60.0	-2.4713923845403065	0.272657177	0
1307,396.63993423582923	60.0	2.4084333769672006	0.594185143	1
1308,396.9506197358292	60.0	0.01264471904	0.316117976	0
1309,397.26130523582924	60.0	0.0028396376400000004	0.070990941	0
1310,397.57180493894083	60.0	0.03697585352048958	0.874366419	0
1311,397.88143100971223	59.76761516598303	0.07201412848723027	1.599668884	0
1312,398.19194375919153	60.0	0.044757331675415866	0.868794207	0
1313,398.50262925919156	60.0	0.015076085959999999	0.076902149	0
1314,398.81331475919154	60.0	-0.33799978519999996	5.37e-06	0
1315,399.1240002591916	60.0	1.904e-07	4.76e-06	0
1316,399.43468575919155	60.0	1.904e-07	4.76e-06	0
1317,399.74537125919153	60.0	1.632e-07	4.08e-06	0
1318,400.05605675919156	60.0	9.64e-08	2.41e-06	0
1319,400.36674225919154	60.0	0.0020002180000000002	5.45e-06	0
1320,400.6774277591916	60.0	0.0020001632	4.08e-06	0
1321,400.98811325919155	60.0	0.005063660720000001	0.026591518	0
1322,401.2987627110365	60.0	0.0076931590850560505	0.092317373	0
1323,401.6092754605158	60.0	0.02899148844091683	0.774815028	0
1324,401.9195061202992	60.0	0.03481688436	0.870422109	0
1325,402.23019162029925	60.0	0.0024198131199999998	0.160495328	0
1326,402.5408771202992	60.0	0.0037221003599999993	0.143052509	0
1327,402.8512966679189	60.0	0.019976060805578462	0.399315845	0
1328,403.1619821679189	60.0	0.0722385102	0.255962755	0
1329,403.4726676679189	60.0	-0.08599765599999999	5.86e-05	0
1330,403.7833531679189	60.0	0.02132229696	0.033057424	0
1331,404.0940144335179	60.0	-0.12429251913006185	0.442963954	0
1332,404.4039120317345	60.0	-0.07364960563224868	0.965878743	0
1333,404.71459442183476	60.0	-0.03163697785461064	0.559089067	0
1334,405.02527992183474	60.0	0.14421972287999998	0.005493072	0
1335,405.3359654218347	60.0	-0.0899996204	9.49e-06	0
1336,405.64665092183475	60.0	0.434000768	1.87e-05	0
1337,405.9573364218347	60.0	0.074000624	1.56e-05	0
1338,406.26802192183476	60.0	-0.023999428	1.43e-05	0
1339,406.57870742183474	60.0	-0.08399936399999999	1.59e-05	0
1340,406.88939292183477	60.0	0.08041163944	0.260290986	0
1341,407.19940672369836	60.0	-0.011082061639583213	1.176090133	0
1342,407.50891285514024	54.71160247945618	0.002077523409234035	1.908987483	0
1343,407.8187259554136	60.0	-0.02036569172763343	1.346067104	0
1344,408.12941145541356	60.0	0.20881936188	0.320484047	0
1345,408.44006215876186	60.0	-0.046501180615847036	0.187621701	0
1346,408.75066065774985	60.0	-0.05675592232302243	0.031508098	0
1347,409.0613461577498	60.0	-0.03839357312	0.040160672	0
1348,409.37155817714887	60.0	0.031205793285431813	1.080602726	0
1349,409.6810723867244	56.22085797199818	-0.005980405101854203	1.807869231	0
1350,409.9904449257004	54.320225733826604	0.11562507235087925	1.936595058	0
1351,410.3006451312833	60.0	-0.12252065046564713	1.243710897	0
1352,410.6113306312833	60.0	0.08524483328	0.181120832	0
1353,410.92201613128327	60.0	-0.171998484	3.79e-05	0
1354,411.2327016312833	60.0	-0.149999208	1.98e-05	0
1355,411.5433871312833	60.0	-0.20396449432	0.000887642	0
1356,411.8540726312833	60.0	-1.3519608626	0.000978435	0
1357,412.1647581312833	60.0	1.36200526156	0.000132039	0
1358,412.47544363128327	60.0	0.026001804000000003	4.51e-05	0
1359,412.7861291312833	60.0	-0.047998163999999996	4.59e-05	0
1360,413.0968146312833	60.0	-0.10399805600000002	4.86e-05	0
1361,413.4075001312833	60.0	0.032002104	5.26e-05	0
1362,413.7181856312833	60.0	-0.11998795891999998	0.000301027	0
1363,414.0288711312833	60.0	0.11800822267999998	0.000205567	0
1364,414.3395566312833	60.0	-0.217998132	4.67e-05	0
1365,414.6502421312833	60.0	0.178001812	4.53e-05	0
1366,414.9609276312833	60.0	-0.053998163999999994	4.59e-05	0
1367,415.2716131312833	60.0	-0.089998372	4.07e-05	0
1368,415.5822986312833	60.0	-0.03199103172	0.000224207	0
1369,415.8929841312833	60.0	0.01937968184	0.034492046	0
1370,416.20363172479404	60.0	-0.09613251892063	0.046985986	0
1371,416.4125323011717	60.0	0.004853921419774943	0.046985986	0
1372,416.42660734845316	60.0	0.06622048802830921	0.0	0
1373,416.73729284845314	60.0	0.07740000000000001	0.0	0
1374,416.80860262777657	60.0	0.033983373991535754	0.0	0
1375,417.11928812777654	60.0	0.015600000000000003	0.0	0
1376,417.4299736277766	60.0	1.339344e-06	0.000111612	0
1377,417.74065912777655	60.0	0.079811699568	0.000974964	0
1378,418.05134462777653	60.0	0.019810819176	0.000901598	0
1379,418.36203012777656	60.0	0.05100226661999999	0.000188885	0
1380,418.67271562777654	60.0	0.045004027896	0.000335658	0
1381,418.9834011277766	60.0	-0.05639573216399999	0.000355653	0
1382,419.29408662777655	60.0	-0.050395808028	0.000349331	0
1383,419.4265784630419	60.0	0.02110865848044298	0.000349331	0
1384,419.6241744410419	60.0	0.0	0.0	0
1385,419.93485994104185	39.942167213892496	0.22598133954	3.581778295	0
1386,420.2455454410419	60.0	0.22980124812	0.00010451	0
1387,420.55623094104186	60.0	0.232205505708	0.000459309	0
1388,420.8669164410419	60.0	0.27120595794	0.000496495	0
1389,421.17760194104187	60.0	0.2766009636	7.98e-05	0
1390,421.48828744104185	60.0	0.19262114466	0.001762055	0
1391,421.7989729410419	60.0	0.184225078116	0.002090343	0
1392,422.10965844104186	60.0	0.327002103552	0.000176296	0
1393,422.4203439410419	60.0	0.35160523819199996	0.000436016	0
1394,422.73102944104187	60.0	0.2664004596	3.78e-05	0
1395,423.04171494104185	60.0	0.16380475729199998	0.000396441	0
1396,423.3524004410419	60.0	0.309604469076	0.000373423	0
1397,423.66308594104186	60.0	0.37080126618	0.000106515	0
1398,423.9737714410419	60.0	0.24480605120399995	0.000504767	0
1399,424.28445694104187	60.0	0.297604641276	0.000386773	0
1400,424.59514244104184	60.0	0.319802779044	0.000232087	0
1401,424.9058279410419	60.0	0.31860496548	0.00041429	0
1402,425.21651344104185	60.0	0.40080799696799996	0.000667414	0
1403,425.5271989410419	60.0	0.448212854628	0.001072219	0
1404,425.83788444104187	60.0	0.430810452096	0.000872008	0
1405,426.14856994104184	60.0	0.406205222688	0.000435224	0
1406,426.4592554410419	60.0	0.425407234008	0.000601834	0
1407,426.76994094104185	60.0	0.35820488304000003	0.00040792	0
1408,427.0806264410419	60.0	0.382200001464	6.22e-07	0
1409,427.39131194104186	60.0	0.335999996856	2.38e-07	0
1410,427.7019974410419	60.0	0.282004658604	0.000389217	0
1411,428.0126829410419	60.0	0.279008166108	0.000680009	0
1412,428.32335973712543	60.0	0.43874761753479735	0.011277977	0
1413,428.62058944886604	60.0	-0.04595788358511085	1.396529719	0
1414,428.92983895762677	42.372976499522835	-0.5507306315675581	3.182614279	0
1415,429.23841551668556	60.0	-0.07245649919887587	0.456040391	0
1416,429.547376715951	48.52154126475255	-0.5657761547414454	2.427128535	0
1417,429.858062215951	60.0	0.30108148128000006	1.44012344	0
1418,430.168747715951	60.0	0.048805225284	0.417102107	0
1419,430.47943321595096	60.0	0.14100447784799996	0.000373654	0
1420,430.7901081537003	60.0	0.3435812430213854	0.030798916	0
1421,431.10063705938484	60.0	0.2779673252346451	0.102319556	0
1422,431.41132255938487	60.0	0.25789085590800004	0.240904659	0
1423,431.72200805938485	60.0	0.299494477116	0.107874093	0
1424,432.03031309099845	60.0	0.17808070164839845	0.379260519	0
1425,432.340997339433	60.0	0.34673268945755426	1.194279201	0
1426,432.6481646447224	56.8551498056974	0.1547249579287663	1.767756061	0
1427,432.95871841059073	54.26315151016384	0.3858417793087822	1.940671039	0
1428,433.25836090319035	60.0	0.15984027281096364	1.085146723	0
1429,433.56463280696573	43.07401507311592	0.44170822271983323	3.079861876	0
1430,433.87529344684407	60.0	0.3189550860610161	0.377494892	0
1431,434.1859590549564	60.0	0.3124299191755231	1.384249261	0
1432,434.49660230595373	60.0	0.24668312658356115	0.254166816	0
1433,434.80686962066096	60.0	0.3594099593779734	0.26086801	0
1434,435.1026428424437	60.0	0.541883219843385	1.459550024	0
1435,435.34987393896836	60.0	0.631762137410776	1.43794072	0
1436,435.652353617457	36.2078549561164	0.10160649346251976	4.358693768	0
1437,435.95029418538877	39.93834767374173	0.7787728551833958	3.582463421	0
1438,436.2490860285459	57.307972632191735	0.5761354515266013	1.739930342	0
1439,436.5427556000509	47.79599198994209	0.030016512924000004	2.501376077	0
1440,436.83642517155585	60.0	0.8957792220029632	0.16912198	0
1441,437.1456634922831	60.0	0.14848477311450375	0.016169323	0
1442,437.4398522066448	60.0	0.46582385883060584	0.11348756	0
1443,437.75046437772096	45.16138489393272	0.6409641914413722	2.801737537	0
1444,437.9902079423246	60.0	-0.05100664719279801	0.868280965	0
1445,438.2858295380259	22.909759040421818	0.5159285527791106	10.88731801	0
1446,438.5808192004764	24.648776562617574	0.6063965327359294	9.405268869	0
1447,438.8834809402331	50.31395737354406	0.4428241470341209	2.257277727	0
1448,439.1360421589978	57.00735679349753	0.02109994812	1.75832901	0
1449,439.3886033777624	39.28368059862319	0.7087096153026811	3.702862698	0
1450,439.57891347544575	60.0	0.014688264347999998	1.224022029	0
1451,439.76922357312907	46.15046478933511	0.032195193444	2.682932787	0
1452,439.9595336708124	21.013509729697	0.15529089984	12.94090832	0
1453,440.1498437684957	20.218265235057718	0.16774725348	13.97893779	0
1454,440.34015386617904	60.0	0.006955208159999999	0.57960068	0
1455,440.53046396386236	25.583170294274485	0.10476940413599999	8.730783678	0
1456,440.7207740615457	32.91532384011761	0.06329172505200001	5.274310421	0
1457,440.91108415922895	20.422503744201812	0.16440886404000002	13.70073867	0
1458,441.1013942569123	60.0	0.008140312764	0.678359397	0
1459,441.2917043545956	31.273153821312775	0.07011320749200002	5.842767291	0
1460,441.4820144522789	38.116754117764906	0.047196672	3.933056	0
1461,441.67232454996224	37.564159876217374	0.04859547559200001	4.049622966	0
1462,441.86263464764556	60.0	0.0057529185480000005	0.479409879	0
1463,442.0529447453289	22.939713173985915	0.13030684524	10.85890377	0
1464,442.2432548430122	19.469225298115006	0.18090303612000003	15.07525301	0
1465,442.4335649406955	60.0	0.007428252359999999	0.61902103	0
1466,442.6238750383788	19.904218902340865	0.17308240404	14.42353367	0
1467,442.8141851360621	28.017861157310378	0.08735207779200001	7.279339816	0
1468,443.00449523374544	38.8892977589215	0.045340154472	3.778346206	0
1469,443.19480533142877	60.0	0.010517403744	0.876450312	0
1470,443.3851154291121	28.935387967266507	0.081900127488	6.825010624	0
1471,443.5754255267954	29.766618713751136	0.07738988268000001	6.44915689	0
1472,443.76573562447874	60.0	0.012171489324	1.014290777	0
1473,443.956045722162	26.316773413405674	0.099009738828	8.250811569	0
1474,444.1463558198453	32.147023046598875	0.066353169732	5.529430811	0
1475,444.33666591752865	30.47645532830328	0.07382684181600001	6.152236818	0
1476,444.52697601521197	32.8146488381401	0.0636806775	5.306723125	0
1477,444.7172861128953	39.60585764243145	0.043714383012	3.642865251	0
1478,444.9075962105786	60.0	0.000277706112	0.023142176	0
1479,445.09790630826194	60.0	0.010346280348	0.862190029	0
1480,445.28821640594526	39.474885069181866	0.362973715149278	3.667078466	0
1481,445.58849145757824	44.51068837729982	1.0235483596813162	2.884252844	0
1482,445.84700416958293	43.09554419826207	0.7479175492507161	3.076785448	0
1483,446.137490143849	29.345097504425503	0.963922330265918	6.635762557	0
1484,446.43434951331625	32.071965276735945	0.7046560179358132	5.555342063	0
1485,446.7135594660569	60.0	0.6922220251584467	1.269718091	0
1486,447.0171650571158	60.0	0.623171152684897	1.174285214	0
1487,447.32785055711577	59.615540024503204	0.8766940870079999	1.607840584	0
1488,447.6270667863511	60.0	0.4477459277263546	0.555242168	0
1489,447.93744905320204	41.45524130773575	1.0086465083407483	3.325087332	0
1490,448.24129636230236	41.56966363060839	0.37158691678465827	3.306807627	0
1491,448.49845945835915	41.65797667133662	-0.15620283771454288	3.292801921	0
1492,448.75508568135916	20.984811554186866	0.15571593228	12.97632769	0
1493,449.0117119043592	45.0177439768578	0.033835745016	2.819645418	0
1494,449.0857417367885	39.560318600619794	0.04381508275200001	3.651256896	0
1495,449.31023252062823	60.0	0.00107783604	0.08981967	0
1496,449.5327622615687	60.0	0.4592137954797974	1.409383453	0
1497,449.62582333015666	49.83623650430282	0.027609129960000003	2.30076083	0
1498,449.8917527103859	24.014413543395296	0.807968544085258	9.908729688	0
1499,450.1483789333859	25.913822524863736	0.102112812264	8.509401022	0
1500,450.520111024174	60.0	0.0035693476679999996	0.297445639	0
1501,450.89184311496217	60.0	1.7345811723083255	1.087131362	0
1502,451.13759659702765	58.179581329813495	0.020258254092	1.688187841	0
1503,451.38335007909313	37.78856961622864	1.7744334881746655	4.001667913	0
1504,451.69064164721146	60.0	0.6857482841259781	0.628292153	0
1505,451.9982799489849	60.0	0.369762738971501	0.869875404	0
1506,452.2940475767509	60.0	0.5830796116563672	0.847567997	0
1507,452.5855525895771	60.0	0.6123085412082196	1.572679745	0
1508,452.8550442908058	60.0	0.782030228087327	0.493884221	0
1509,453.15016009343344	60.0	0.9098849529847889	0.341001809	0
1510,453.45610763955847	60.0	0.7671225102384736	0.865184561	0
1511,453.7538363178666	46.06884981504791	0.42801174338579984	2.692447305	0
1512,454.05332035781646	60.0	0.6336249768556945	1.502524862	0
1513,454.3360401237807	60.0	0.003951298896	0.329274908	0
1514,454.6187598897449	46.58576763423707	2.0722848802011273	2.633027767	1
1515,454.92752410408855	44.59430290270774	-0.10498107454131858	2.873447009	0
1516,455.23426078454844	60.0	1.0124104334492723	1.413188538	0
1517,455.54076073421487	58.2206000757732	0.7707406018548512	1.685809887	0
1518,455.8282945704482	50.07675299777491	0.8007793954781458	2.278712994	0
1519,456.1334809333078	36.967254144400826	0.6866429281580585	4.181456324	0
1520,456.4093901560264	35.25768500456425	0.7645681920306011	4.596786831	0
1521,456.7111366213332	32.30693352714009	0.5611531903260196	5.474827942	0
1522,457.0128221783011	60.0	0.3967765191915423	0.83096113	0
1523,457.32350767830116	48.09290683401124	0.563047044552	2.470585546	0
1524,457.63419317830113	60.0	0.553767815808	0.897316984	0
1525,457.94487867830117	60.0	0.24546161527200006	0.005133606	0
1526,458.25556417830114	60.0	0.23469926947199998	0.008271956	0
1527,458.5662496783011	60.0	0.30486765571200003	0.005638476	0
1528,458.87693517830115	60.0	0.20281290750000003	0.001075125	0
1529,459.18762067830113	60.0	0.24603919396799998	0.003266664	0
1530,459.49830617830116	60.0	0.191436811932	0.003067161	0
1531,459.80899167830114	60.0	0.05341064892	0.00088741	0
1532,460.1196771783011	60.0	-0.188388922932	0.000923089	0
1533,460.43036267830115	60.0	-0.040162480932	0.003126589	0
1534,460.7410481783011	60.0	-0.156563415072	0.003048744	0
1535,461.05173367830116	60.0	-0.19978962933599997	0.000864222	0
1536,461.36241917830114	60.0	-0.14579518938	0.000400885	0
1537,461.67309534866416	60.0	-0.18028882838438143	0.026382921	0
1538,461.98378084866414	60.0	-0.082113979992	0.007168334	0
1539,462.2944663486642	60.0	-0.4161038687039999	0.024677608	0
1540,462.6051294726595	60.0	-0.11234705227106498	0.038422694	0
1541,462.9154067238968	60.0	-0.524591891893909	0.191704854	0
1542,463.2257660079122	60.0	-0.05510570445973008	0.86358641	0
1543,463.5355076375961	60.0	0.020974809075183676	0.544244017	0
1544,463.8457308450285	60.0	0.010294581499953633	0.958030811	0
1545,464.1538376591689	58.417477683504146	0.049739654648524	1.674466058	0
1546,464.4645231591689	60.0	0.086499219348	1.508268279	0
1547,464.7752086591689	60.0	-0.044893885272	0.708842894	0
1548,465.0858941591689	60.0	-0.061198264548	0.000144621	0
1549,465.3965796591689	60.0	-0.091797184896	0.000234592	0
1550,465.7072651591689	60.0	-0.272396758044	0.000270163	0
1551,466.0179506591689	60.0	-0.34979788422	0.000176315	0
1552,466.327351793949	60.0	-0.34264834878797523	0.214900891	0
1553,466.6322889864162	60.0	-0.6444016815799984	0.757434691	0
1554,466.93310339522304	47.411948846670384	-0.2644670791949697	2.542063161	0
1555,467.243788895223	36.91874681244804	-0.19569058168799996	4.192451526	0
1556,467.554474395223	60.0	-0.13318453981199999	1.201288349	0
1557,467.86515615954056	60.0	-0.16908586236526263	0.00968101	0
1558,468.17577703453327	60.0	-0.07560257874530149	0.151127034	0
1559,468.48646253453325	60.0	0.0006673858080000002	0.205615484	0
1560,468.7947439575907	60.0	-0.39057208714877306	0.407331109	0
1561,469.1054294575907	60.0	-0.667224153144	1.197987238	0
1562,469.41544697618497	60.0	-0.6795815747040931	0.491017555	0
1563,469.72559002812545	60.0	-0.49125580972047833	1.08538747	0
1564,470.0361102489075	60.0	-0.6220453450275567	1.041018149	0
1565,470.3467044053821	60.0	-0.6773641838703817	0.819821494	0
1566,470.6562428493587	60.0	-0.6679825390595832	0.140825226	0
1567,470.96530159293496	60.0	-0.4599877205816877	0.872969698	0
1568,471.2711782942532	55.713043152738756	-0.4776431954716164	1.840976264	0
1569,471.5663705356422	60.0	-0.8251781786343915	1.383298214	0
1570,471.8747470188936	38.252339059630195	-0.5316367226485137	3.905224076	0
1571,472.18543251889355	40.96776956067642	-0.505743744816	3.404687932	0
1572,472.4934038632198	60.0	-0.8518419725559195	0.588452275	0
1573,472.7886433218455	44.261459187974815	-0.6696295501643038	2.916825825	0
1574,473.08901716935486	42.84120632968552	-0.4671847651326859	3.11342615	0
1575,473.3985674271476	49.34024171498893	-0.7661353704351985	2.347250314	0
1576,473.69531247025384	35.26747261955175	-0.5831068947621274	4.594235736	0
1577,474.0059979702539	38.96816490588218	-0.662843186472	3.763067794	0
1578,474.31668347025385	59.24422643619706	-0.539063303448	1.628058046	0
1579,474.6273689702539	60.0	-0.545341547604	0.004871033	0
1580,474.93805447025386	60.0	-0.6305464459319999	0.004462839	0
1581,475.24769978824054	60.0	-0.6835714226696247	0.427864982	0
1582,475.55832874136684	60.0	-0.5398718064827026	1.069065732	0
1583,475.86798027909083	60.0	-0.7029541401391521	0.015492672	0
1584,476.1786657790908	60.0	-0.534488812332	1.059265639	0
1585,476.4893512790908	60.0	-0.605382833424	0.401430548	0
1586,476.8000367790908	60.0	-0.830998058184	0.000161818	0
1587,477.1107222790908	60.0	-0.595199862	1.15e-05	0
1588,477.4214077790908	60.0	-0.5201989260000001	8.95e-05	0
1589,477.43153612589373	60.0	1.0739999999999998e-06	8.95e-05	0
1590,477.48460357112486	60.0	-0.68498122232288	0.0	0
1591,477.79528907112484	60.0	-0.2892	0.0	0
1592,478.1059745711249	60.0	-0.32819883480000006	9.71e-05	0
1593,478.41666007112485	60.0	-0.3203987679	0.000102675	0
1594,478.69199950148317	60.0	-0.32700118009659523	0.000102675	0
1595,479.00268500148314	60.0	-0.27119999999999994	0.0	0
1596,479.3133705014831	60.0	-0.19799723207999997	0.00023066	0
1597,479.62405600148315	60.0	-0.167397392784	0.000217268	0
1598,479.93474150148313	60.0	-0.07919872912799998	0.000105906	0
1599,480.24542700148316	60.0	-0.044398244207999996	0.000146316	0
1600,480.55611250148314	60.0	0.06420066359999999	5.48e-05	0
1601,480.8667980014831	60.0	-0.32879412706800004	0.000489411	0
1602,481.17748350148315	60.0	-0.262194560124	0.000453323	0
1603,481.48816900148313	60.0	-0.08639878209599999	0.000101492	0
1604,481.79885450148316	60.0	-0.05939854128	0.00012156	0
1605,482.10954000148314	60.0	-0.0941988396	9.67e-05	0
1606,482.4202255014831	60.0	-0.2543989308	8.91e-05	0
1607,482.73091100148315	60.0	-0.21899993171999999	5.69e-06	0
1608,483.0415965014831	60.0	-0.26219657064	0.00028578	0
1609,483.35228200148316	60.0	-0.16518992357999998	0.234173035	0
1610,483.66269409675186	60.0	-0.037517250222942555	0.726953484	0
1611,483.9730918940874	60.0	-0.24434237821736354	0.757692395	0
1612,484.28377676830473	60.0	-0.08317578825923053	0.268698814	0
1613,484.5944622683047	60.0	-0.020356591464000002	0.003617378	0
1614,484.90514776830474	60.0	7.392e-09	6.16e-07	0
1615,485.2158332683047	60.0	-0.08039998596	1.17e-06	0
1616,485.52651876830475	60.0	-0.041999992836	5.97e-07	0
1617,485.83720426830473	60.0	0.038400007608	6.34e-07	0
1618,486.1478897683047	60.0	0.055800014280000004	1.19e-06	0
1619,486.45857526830474	60.0	-0.0029885117040000003	0.000957358	0
1620,486.769255174288	60.0	-0.02876908048485697	0.00261984	0
1621,487.0799325961543	60.0	-0.11051754261004372	0.040445298	0
1622,487.39059075191574	60.0	-0.18906173494343728	0.446281351	0
1623,487.70100284718444	60.0	-0.06720295291546145	0.905478993	0
1624,488.0113503174459	60.0	-0.27233353593212906	0.981298197	0
1625,488.3217543345809	60.0	-0.10556748443055983	0.711324491	0
1626,488.63241063194585	60.0	-0.2571457602926853	0.223221808	0
1627,488.9430961319459	60.0	-0.27588243749999997	0.009796875	0
1628,489.25378163194586	60.0	-0.15748160578800002	0.226532851	0
1629,489.5636717778115	60.0	-0.28777572595921075	1.383623674	0
1630,489.8728790375696	58.03875805963595	-0.34076151756497497	1.696390103	0
1631,490.18350364824465	60.0	-0.3945696714179666	0.725780395	0
1632,490.4941512417554	60.0	-0.5019911843412885	0.272538519	0
1633,490.80483611597265	60.0	-0.45260342233096024	0.083124276	0
1634,491.1155216159727	60.0	-0.3659647535399999	0.002937205	0
1635,491.4261835073543	60.0	-0.27840714926560667	0.001167302	0
1636,491.7368690073543	60.0	-0.18657921956399998	0.001731703	0
1637,492.04755450735433	60.0	-0.089985537708	0.001205191	0
1638,492.3582400073543	60.0	-0.012594925224	0.000422898	0
1639,492.66892550735434	60.0	-0.028799421599999996	4.82e-05	0
1640,492.9796110073543	60.0	-0.0005987081400000001	0.000107655	0
1641,493.29029650735436	60.0	0.0102003804	3.17e-05	0
1642,493.60098200735433	60.0	-0.0581994588	4.51e-05	0
1643,493.9116675073543	60.0	2.0381639999999997e-06	0.000169847	0
1644,494.22235300735434	60.0	-0.04439766308399999	0.000194743	0
1645,494.5330385073543	60.0	-0.045599598	3.35e-05	0
1646,494.84372400735435	60.0	7.02e-07	5.85e-05	0
1647,495.15440950735433	60.0	5.34e-09	4.45e-07	0
1648,495.4650950073543	60.0	5.856e-10	4.88e-08	0
1649,495.77578050735434	60.0	6.612e-07	5.51e-05	0
1650,496.0864660073543	60.0	7.727999999999998e-07	6.44e-05	0
1651,496.39715150735435	60.0	-0.035397531995999994	0.000205667	0
1652,496.7078370073543	60.0	0.004801864932	0.000155411	0
1653,497.0185225073543	60.0	0.0090006144	5.12e-05	0
1654,497.32920800735434	60.0	-0.0311991744	6.88e-05	0
1655,497.6398935073543	60.0	-0.043199374799999996	5.21e-05	0
1656,497.95057900735435	60.0	9.384000000000002e-07	7.82e-05	0
1657,498.2612645073543	60.0	1.1368476e-05	0.000947373	0
1658,498.5719500073543	60.0	0.006614213208000001	0.001184434	0
1659,498.88263550735434	60.0	0.030601888416000003	0.000157368	0
1660,499.1933210073543	60.0	0.04020000234	1.95e-07	0
1661,499.50400650735435	60.0	0.019200004464	3.72e-07	0
1662,499.8146920073543	60.0	0.095400001464	1.22e-07	0
1663,500.1253775073543	60.0	0.0846003864	3.22e-05	0
1664,500.43606300735433	60.0	0.084001674528	0.000139544	0
1665,500.7467485073543	60.0	0.009001292159999999	0.00010768	0
1666,501.05743400735435	60.0	0.0384001236	1.03e-05	0
1667,501.3681195073543	60.0	0.05700078839999999	6.57e-05	0
1668,501.67880500735436	60.0	0.087602557464	0.000213122	0
1669,501.98949050735433	60.0	0.01680411282	0.000342735	0
1670,502.3001760073543	60.0	0.16440056279999998	4.69e-05	0
1671,502.61086150735434	60.0	0.1698006576	5.53e-05	0
1672,502.9215470073543	60.0	0.207003172524	0.000264377	0
1673,503.23223250735435	60.0	0.211204060452	0.000338371	0
1674,503.54291800735433	60.0	0.2250001524	1.27e-05	0
1675,503.8536035073543	60.0	0.1938004008	3.34e-05	0
1676,504.16428900735434	60.0	0.27600045840000004	3.87e-05	0
1677,504.4749745073543	60.0	0.28200106919999995	9.01e-05	0
1678,504.78566000735435	60.0	0.2910006156	5.18e-05	0
1679,505.09634550735433	60.0	0.339000408	3.35e-05	0
1680,505.4070310073543	60.0	0.276001002	8.4e-05	0
1681,505.71771650735434	60.0	0.27600074880000003	6.29e-05	0
1682,506.0284020073543	60.0	0.2736004368	3.69e-05	0
1683,506.33908750735435	60.0	0.27780123854399996	0.000102712	0
1684,506.6497730073543	60.0	0.26100458794799997	0.000382829	0
1685,506.9604585073543	60.0	0.18900277077599997	0.000230398	0
1686,507.27114400735434	60.0	0.1860007152	6.01e-05	0
1687,507.5818295073543	60.0	0.18420052080000002	4.39e-05	0
1688,507.89251500735435	60.0	0.20280066	5.45e-05	0
1689,508.2032005073543	60.0	0.28080093	7.85e-05	0
1690,508.5138860073543	60.0	0.09900241957199998	0.000201631	0
1691,508.82457150735434	60.0	0.17640055799999999	4.6e-05	0
1692,509.1352570073543	60.0	0.018031820315999997	0.002651693	0
1693,509.44594250735435	60.0	0.060032334576	0.002694548	0
1694,509.7566280073543	60.0	0.060643175772	0.003597981	0
1695,510.06731350735436	60.0	0.108042962244	0.003580187	0
1696,510.37799900735433	60.0	0.186000005196	9.33e-07	0
1697,510.6886845073543	60.0	0.2706006876	5.63e-05	0
1698,510.99937000735434	60.0	0.20460070319999998	5.81e-05	0
1699,511.3100555073543	60.0	0.139309425144	0.009119262	0
1700,511.62074100735435	60.0	0.18970997642399998	0.009164202	0
1701,511.7586493306441	60.0	0.2799127866383999	0.009164202	0
1702,512.0693348306442	59.699245140423166	-0.47936000406	1.603334995	0
1703,512.3729913746221	59.699245140423166	-0.773904097124029	1.603334995	0
1704,512.6557605384623	36.031424031694826	-0.46006695697860905	4.401483702	0
1705,512.96610677611	56.133008149063755	0.37855199587917765	1.813532397	0
1706,513.2734903134743	47.75343194177473	-0.4556926524848299	2.505836746	0
1707,513.5746949374903	40.86135938256125	0.2242595575241401	3.422443836	0
1708,513.88412402334	60.0	-0.3028876637788312	0.212294175	0
1709,514.193682984987	60.0	0.545303250116362	1.532723728	0
1710,514.504368484987	60.0	0.07582050792	0.26837566	0
1711,514.815053984987	60.0	-0.17551080073199996	0.424099939	0
1712,515.1181873470105	60.0	0.011719098036	0.976591503	0
1713,515.4213207090338	60.0	-0.28026633439204435	0.473713436	0
1714,515.7288403230432	40.978766454428	-0.46896046812534226	3.402860841	0
1715,516.0370620893273	43.28384473412158	0.7490506017795251	3.050073397	0
1716,516.345313683967	49.41485893226813	0.24820645427126045	2.340166896	0
1717,516.6559830276996	60.0	0.06460476199685744	0.833493545	0
1718,516.9666685276997	60.0	-0.0910981275	0.008489375	0
1719,517.2773540276996	60.0	0.373802259888	0.000188324	0
1720,517.5880395276996	60.0	0.060844892112	0.170407676	0
1721,517.8985100281762	60.0	-0.022998398128049217	0.635232687	0
1722,518.2090482635599	60.0	0.1107692198725299	0.576666287	0
1723,518.51973376356	60.0	0.358344856092	0.112071341	0
1724,518.83041926356	60.0	-0.23699722615200003	0.000231154	0
1725,519.14110476356	60.0	2.832588e-06	0.000236049	0
1726,519.4517902635599	60.0	0.639892283268	0.074356939	0
1727,519.7623197950272	60.0	0.14745519134797372	0.882206776	0
1728,520.0718874416389	60.0	0.3846365788360953	1.543273383	0
